时间,级别,置信度,消息,截图路径
2025-12-23 14:39:44.928711,DANGER,0.6000,"检测到违规取放操作!",c:\Users\HUAWEI\Desktop\大三上\机器视觉\机器视觉作业\大作业\产线违规取放\screenshots\violation_20251223_143944_928711.jpg
